id;año;aguas;region;cd_puerto;puerto_desembarque;mes;cd_especie;especie;toneladas;tipo_agente
156297;2018;NAC;Los Ríos;1063;Corral;7;465;Navajuela;17;Artesanal
156298;2018;NAC;Los Lagos;1078;Quellon;9;465;Navajuela;1;Artesanal
156299;2018;NAC;Los Lagos;1068;Puerto Montt;10;465;Navajuela;6;Artesanal
156300;2018;NAC;Los Lagos;1078;Quellon;11;465;Navajuela;7;Artesanal
156301;2018;NAC;Los Lagos;1078;Quellon;12;465;Navajuela;5;Artesanal
156302;2018;NAC;Los Ríos;1063;Corral;1;465;Navajuela;10;Artesanal
156303;2018;NAC;Los Ríos;1063;Corral;2;465;Navajuela;8;Artesanal
156304;2018;NAC;Los Ríos;1063;Corral;3;465;Navajuela;10;Artesanal
156305;2018;NAC;Los Ríos;1063;Corral;4;465;Navajuela;14;Artesanal
156306;2018;NAC;Los Lagos;1078;Quellon;8;465;Navajuela;1;Artesanal
156307;2018;NAC;Bio-bío;856;Coronel;9;465;Navajuela;405;Artesanal
156308;2018;NAC;Bio-bío;856;Coronel;1;465;Navajuela;318;Artesanal
156309;2018;NAC;Bio-bío;856;Coronel;3;465;Navajuela;192;Artesanal
156310;2018;NAC;Bio-bío;856;Coronel;5;465;Navajuela;180;Artesanal
156311;2018;NAC;Bio-bío;856;Coronel;6;465;Navajuela;221;Artesanal
156312;2018;NAC;Bio-bío;856;Coronel;8;465;Navajuela;613;Artesanal
156313;2018;NAC;Bio-bío;856;Coronel;10;465;Navajuela;872;Artesanal
156314;2018;NAC;Bio-bío;856;Coronel;11;465;Navajuela;680;Artesanal
156315;2018;NAC;Bio-bío;856;Coronel;12;465;Navajuela;190;Artesanal
156316;2018;NAC;Bio-bío;858;San Vicente;3;465;Navajuela;1;Artesanal
156317;2018;NAC;Bio-bío;856;Coronel;7;465;Navajuela;310;Artesanal
156318;2018;NAC;Los Lagos;1070;Calbuco;10;465;Navajuela;13;Artesanal
156319;2018;NAC;Bio-bío;856;Coronel;4;465;Navajuela;178;Artesanal
156320;2018;NAC;Los Lagos;1074;Ancud;12;465;Navajuela;13;Artesanal
156321;2018;NAC;Los Lagos;1074;Ancud;5;465;Navajuela;2;Artesanal
156322;2018;NAC;Bio-bío;852;Tome;12;465;Navajuela;6;Artesanal
156323;2018;NAC;Los Lagos;1074;Ancud;11;465;Navajuela;25;Artesanal
156324;2018;NAC;Los Lagos;1070;Calbuco;4;465;Navajuela;5;Artesanal
156325;2018;NAC;Los Lagos;1070;Calbuco;1;465;Navajuela;4;Artesanal
156326;2018;NAC;Los Lagos;1070;Calbuco;2;465;Navajuela;8;Artesanal
156327;2018;NAC;Los Lagos;1070;Calbuco;3;465;Navajuela;2;Artesanal
156328;2018;NAC;Bio-bío;854;Talcahuano;2;465;Navajuela;1;Artesanal
156329;2018;NAC;Los Lagos;1070;Calbuco;5;465;Navajuela;14;Artesanal
156330;2018;NAC;Bio-bío;856;Coronel;2;465;Navajuela;322;Artesanal
156331;2018;NAC;Los Lagos;1070;Calbuco;7;465;Navajuela;2;Artesanal
156332;2018;NAC;Los Lagos;1070;Calbuco;8;465;Navajuela;7;Artesanal
156333;2018;NAC;Los Lagos;1070;Calbuco;9;465;Navajuela;13;Artesanal
156334;2018;NAC;Los Lagos;1074;Ancud;10;465;Navajuela;20;Artesanal
156335;2018;NAC;Bio-bío;852;Tome;3;465;Navajuela;5;Artesanal
156336;2018;NAC;Bio-bío;854;Talcahuano;8;465;Navajuela;1;Artesanal
156337;2018;NAC;Bio-bío;854;Talcahuano;9;465;Navajuela;1;Artesanal
156338;2018;NAC;Bio-bío;852;Tome;2;465;Navajuela;13;Artesanal
156339;2018;NAC;Bio-bío;852;Tome;4;465;Navajuela;6;Artesanal
156340;2018;NAC;Bio-bío;852;Tome;5;465;Navajuela;14;Artesanal
156341;2018;NAC;Bio-bío;852;Tome;6;465;Navajuela;10;Artesanal
156342;2018;NAC;Bio-bío;852;Tome;7;465;Navajuela;10;Artesanal
156343;2018;NAC;Bio-bío;852;Tome;11;465;Navajuela;6;Artesanal
156344;2018;NAC;Bio-bío;852;Tome;8;465;Navajuela;7;Artesanal
156345;2018;NAC;Los Lagos;1070;Calbuco;6;465;Navajuela;4;Artesanal
156346;2018;NAC;Bio-bío;852;Tome;9;465;Navajuela;11;Artesanal
156347;2018;NAC;Bio-bío;852;Tome;10;465;Navajuela;8;Artesanal
156348;2018;NAC;Bio-bío;852;Tome;1;465;Navajuela;10;Artesanal
156349;2018;AI;Magallanes;1286;Punta Arenas;5;726;Nototenia o Marujito;221;Fabrica
156350;2018;AI;Magallanes;1286;Punta Arenas;3;726;Nototenia o Marujito;350;Fabrica
156351;2018;AI;Magallanes;1286;Punta Arenas;4;726;Nototenia o Marujito;215;Fabrica
156352;2018;NAC;Coquimbo;422;Coquimbo;1;470;Ostión del norte;895;Acuicultura
156353;2018;NAC;Coquimbo;422;Coquimbo;8;470;Ostión del norte;1347;Acuicultura
156354;2018;NAC;Coquimbo;422;Coquimbo;7;470;Ostión del norte;1309;Acuicultura
156355;2018;NAC;Coquimbo;422;Coquimbo;6;470;Ostión del norte;1555;Acuicultura
156356;2018;NAC;Coquimbo;422;Coquimbo;5;470;Ostión del norte;1234;Acuicultura
156357;2018;NAC;Coquimbo;422;Coquimbo;4;470;Ostión del norte;1172;Acuicultura
156358;2018;NAC;Coquimbo;422;Coquimbo;3;470;Ostión del norte;2;Artesanal
156359;2018;NAC;Coquimbo;422;Coquimbo;3;470;Ostión del norte;1111;Acuicultura
156360;2018;NAC;Coquimbo;422;Coquimbo;2;470;Ostión del norte;665;Acuicultura
156361;2018;NAC;Coquimbo;422;Coquimbo;9;470;Ostión del norte;810;Acuicultura
156362;2018;NAC;Coquimbo;422;Coquimbo;2;470;Ostión del norte;6;Artesanal
156363;2018;NAC;Antofagasta;212;Antofagasta;5;470;Ostión del norte;8;Acuicultura
156364;2018;NAC;Coquimbo;422;Coquimbo;10;470;Ostión del norte;1492;Acuicultura
156365;2018;NAC;Coquimbo;422;Coquimbo;12;470;Ostión del norte;972;Acuicultura
156366;2018;NAC;Coquimbo;422;Coquimbo;11;470;Ostión del norte;1356;Acuicultura
156367;2018;NAC;Atacama;314;Caldera;4;470;Ostión del norte;109;Acuicultura
156368;2018;NAC;Antofagasta;212;Antofagasta;2;470;Ostión del norte;4;Acuicultura
156369;2018;NAC;Antofagasta;212;Antofagasta;3;470;Ostión del norte;3;Acuicultura
156370;2018;NAC;Antofagasta;212;Antofagasta;4;470;Ostión del norte;8;Acuicultura
156371;2018;NAC;Antofagasta;212;Antofagasta;7;470;Ostión del norte;3;Acuicultura
156372;2018;NAC;Antofagasta;212;Antofagasta;6;470;Ostión del norte;3;Acuicultura
156373;2018;NAC;Antofagasta;212;Antofagasta;1;470;Ostión del norte;13;Acuicultura
156374;2018;NAC;Antofagasta;212;Antofagasta;8;470;Ostión del norte;9;Acuicultura
156375;2018;NAC;Antofagasta;212;Antofagasta;9;470;Ostión del norte;5;Acuicultura
156376;2018;NAC;Antofagasta;212;Antofagasta;10;470;Ostión del norte;9;Acuicultura
156377;2018;NAC;Antofagasta;212;Antofagasta;11;470;Ostión del norte;7;Acuicultura
156378;2018;NAC;Antofagasta;212;Antofagasta;12;470;Ostión del norte;9;Acuicultura
156379;2018;NAC;Atacama;314;Caldera;1;470;Ostión del norte;76;Acuicultura
156380;2018;NAC;Atacama;314;Caldera;3;470;Ostión del norte;31;Acuicultura
156381;2018;NAC;Atacama;314;Caldera;11;470;Ostión del norte;47;Acuicultura
156382;2018;NAC;Atacama;314;Caldera;2;470;Ostión del norte;69;Acuicultura
156383;2018;NAC;Atacama;314;Caldera;12;470;Ostión del norte;40;Acuicultura
156384;2018;NAC;Atacama;314;Caldera;5;470;Ostión del norte;81;Acuicultura
156385;2018;NAC;Atacama;314;Caldera;10;470;Ostión del norte;89;Acuicultura
156386;2018;NAC;Atacama;314;Caldera;9;470;Ostión del norte;43;Acuicultura
156387;2018;NAC;Atacama;314;Caldera;8;470;Ostión del norte;74;Acuicultura
156388;2018;NAC;Atacama;314;Caldera;7;470;Ostión del norte;89;Acuicultura
156389;2018;NAC;Atacama;314;Caldera;6;470;Ostión del norte;95;Acuicultura
156390;2018;NAC;Atacama;318;Chañaral;1;470;Ostión del norte;1;Acuicultura
156391;2018;NAC;Magallanes;1288;Puerto Natales;4;475;Ostión del sur;9;Artesanal
156392;2018;NAC;Magallanes;9999;Desconocido;2;475;Ostión del sur;674;Artesanal
156393;2018;NAC;Magallanes;1286;Punta Arenas;2;475;Ostión del sur;2;Artesanal
156394;2018;NAC;Magallanes;1288;Puerto Natales;2;475;Ostión del sur;66;Artesanal
156395;2018;NAC;Magallanes;1292;Porvenir;3;475;Ostión del sur;8;Artesanal
156396;2018;NAC;Magallanes;1292;Porvenir;2;475;Ostión del sur;1;Artesanal
156397;2018;NAC;Magallanes;9999;Desconocido;3;475;Ostión del sur;114;Artesanal
156398;2018;NAC;Magallanes;1288;Puerto Natales;3;475;Ostión del sur;23;Artesanal
156399;2018;NAC;Los Lagos;1070;Calbuco;12;480;Ostra chilena;3;Acuicultura
156400;2018;NAC;Los Lagos;1076;Castro;9;480;Ostra chilena;2;Acuicultura
156401;2018;NAC;Los Lagos;1076;Castro;4;480;Ostra chilena;1;Artesanal
156402;2018;NAC;Los Lagos;1070;Calbuco;11;480;Ostra chilena;4;Acuicultura
156403;2018;NAC;Los Lagos;1070;Calbuco;10;480;Ostra chilena;4;Acuicultura
156404;2018;NAC;Los Lagos;1070;Calbuco;9;480;Ostra chilena;2;Acuicultura
156405;2018;NAC;Los Lagos;1070;Calbuco;8;480;Ostra chilena;3;Acuicultura
156406;2018;NAC;Los Lagos;1074;Ancud;1;480;Ostra chilena;35;Acuicultura
156407;2018;NAC;Los Lagos;1070;Calbuco;7;480;Ostra chilena;4;Acuicultura
156408;2018;NAC;Los Lagos;1074;Ancud;7;480;Ostra chilena;20;Acuicultura
156409;2018;NAC;Los Lagos;1074;Ancud;6;480;Ostra chilena;19;Artesanal
156410;2018;NAC;Los Lagos;1074;Ancud;6;480;Ostra chilena;14;Acuicultura
156411;2018;NAC;Los Lagos;1074;Ancud;5;480;Ostra chilena;22;Artesanal
156412;2018;NAC;Los Lagos;1074;Ancud;5;480;Ostra chilena;23;Acuicultura
156413;2018;NAC;Los Lagos;1074;Ancud;4;480;Ostra chilena;12;Artesanal
156414;2018;NAC;Los Lagos;1074;Ancud;7;480;Ostra chilena;22;Artesanal
156415;2018;NAC;Los Lagos;1074;Ancud;2;480;Ostra chilena;25;Acuicultura
156416;2018;NAC;Los Lagos;1074;Ancud;3;480;Ostra chilena;41;Acuicultura
156417;2018;NAC;Los Lagos;1074;Ancud;4;480;Ostra chilena;20;Acuicultura
156418;2018;NAC;Los Lagos;1070;Calbuco;3;480;Ostra chilena;4;Acuicultura
156419;2018;NAC;Los Lagos;1070;Calbuco;6;480;Ostra chilena;3;Acuicultura
156420;2018;NAC;Los Lagos;1074;Ancud;8;480;Ostra chilena;20;Acuicultura
156421;2018;NAC;Los Lagos;1070;Calbuco;5;480;Ostra chilena;4;Acuicultura
156422;2018;NAC;Los Lagos;1070;Calbuco;4;480;Ostra chilena;3;Acuicultura
156423;2018;NAC;Los Lagos;1070;Calbuco;2;480;Ostra chilena;3;Acuicultura
156424;2018;NAC;Los Lagos;1070;Calbuco;1;480;Ostra chilena;3;Acuicultura
156425;2018;NAC;Los Lagos;1074;Ancud;10;480;Ostra chilena;38;Acuicultura
156426;2018;NAC;Los Lagos;1074;Ancud;12;480;Ostra chilena;46;Acuicultura
156427;2018;NAC;Los Lagos;1074;Ancud;8;480;Ostra chilena;21;Artesanal
156428;2018;NAC;Los Lagos;1074;Ancud;11;480;Ostra chilena;34;Acuicultura
156429;2018;NAC;Los Lagos;1074;Ancud;9;480;Ostra chilena;15;Acuicultura
156430;2018;NAC;Los Lagos;1074;Ancud;9;480;Ostra chilena;16;Artesanal
156431;2018;NAC;Los Lagos;1074;Ancud;3;495;Ostra del Pacífico;1;Acuicultura
156432;2018;NAC;Los Lagos;1074;Ancud;4;495;Ostra del Pacífico;1;Acuicultura
156433;2018;NAC;Los Lagos;1074;Ancud;5;495;Ostra del Pacífico;1;Acuicultura
156434;2018;NAC;Los Lagos;1074;Ancud;6;495;Ostra del Pacífico;1;Acuicultura
156435;2018;NAC;Los Lagos;1074;Ancud;8;495;Ostra del Pacífico;1;Acuicultura
156436;2018;NAC;Los Lagos;1074;Ancud;2;495;Ostra del Pacífico;1;Acuicultura
156437;2018;NAC;Los Lagos;1074;Ancud;9;495;Ostra del Pacífico;1;Acuicultura
